seq,job_id,product,operation_type,processing_time,arrival_time,due_date,priority_weight,p_over_w_ratio,start_time,completion_time,waiting_time,flow_time,tardiness
308,J0846,EV Battery Case,Milling,93,109,281,5,18.6,15260,15353,15151,15244,15072
309,J0083,Brake Component,Grinding,24,137,282,4,6.0,15353,15377,15216,15240,15095
310,J0199,Engine Bracket,Milling,50,128,282,3,16.67,15377,15427,15249,15299,15145
311,J0210,Battery Module Cover,Milling,39,208,282,5,7.8,15427,15466,15219,15258,15184
312,J0541,Drive Shaft,Lathe,55,207,282,5,11.0,15466,15521,15259,15314,15239
313,J0160,Sensor Housing,Drilling,19,142,283,1,19.0,15521,15540,15379,15398,15257
314,J0714,Gear Box Cover,Drilling,47,122,283,3,15.67,15540,15587,15418,15465,15304
315,J0142,EV Battery Case,Milling,90,112,284,5,18.0,15587,15677,15475,15565,15393
316,J0975,Engine Bracket,Milling,53,124,284,3,17.67,15677,15730,15553,15606,15446
317,J0635,Gear Box Cover,Drilling,36,141,286,3,12.0,15730,15766,15589,15625,15480
318,J0784,Brake Component,Drilling,44,112,286,4,11.0,15766,15810,15654,15698,15524
319,J0842,Drive Shaft,Grinding,61,77,286,4,15.25,15810,15871,15733,15794,15585
320,J0204,Battery Module Cover,Assembly,99,38,287,4,24.75,15871,15970,15833,15932,15683
321,J0214,EV Battery Case,Milling,96,100,287,5,19.2,15970,16066,15870,15966,15779
322,J0006,Battery Module Cover,Assembly,58,214,289,5,11.6,16066,16124,15852,15910,15835
323,J0184,Drive Shaft,Grinding,80,152,290,5,16.0,16124,16204,15972,16052,15914
324,J0268,Sensor Housing,Milling,10,133,290,1,10.0,16204,16214,16071,16081,15924
325,J0072,Drive Shaft,Grinding,63,129,291,4,15.75,16214,16277,16085,16148,15986
326,J0594,Drive Shaft,Grinding,107,116,291,4,26.75,16277,16384,16161,16268,16093
327,J0009,Battery Module Cover,Assembly,79,105,292,4,19.75,16384,16463,16279,16358,16171
328,J0149,EV Battery Case,Assembly,65,138,292,5,13.0,16463,16528,16325,16390,16236
329,J0944,Engine Bracket,Grinding,60,122,293,3,20.0,16528,16588,16406,16466,16295
330,J0498,Engine Bracket,Grinding,70,80,294,3,23.33,16588,16658,16508,16578,16364
331,J0781,Battery Module Cover,Assembly,40,162,294,4,10.0,16658,16698,16496,16536,16404
332,J0824,EV Battery Case,Milling,99,95,294,5,19.8,16698,16797,16603,16702,16503
333,J0208,Brake Component,Drilling,41,167,295,4,10.25,16797,16838,16630,16671,16543
334,J0542,Gear Box Cover,Milling,83,155,295,4,20.75,16838,16921,16683,16766,16626
335,J0267,Drive Shaft,Grinding,78,151,296,4,19.5,16921,16999,16770,16848,16703
336,J0113,Sensor Housing,Milling,20,129,297,1,20.0,16999,17019,16870,16890,16722
337,J0377,Brake Component,Grinding,23,161,297,4,5.75,17019,17042,16858,16881,16745
338,J0473,Brake Component,Grinding,55,166,297,4,13.75,17042,17097,16876,16931,16800
339,J0701,EV Battery Case,Milling,62,209,297,5,12.4,17097,17159,16888,16950,16862
340,J0835,EV Battery Case,Assembly,119,157,297,5,23.8,17159,17278,17002,17121,16981
341,J0859,Drive Shaft,Grinding,69,174,297,4,17.25,17278,17347,17104,17173,17050
342,J0118,Engine Bracket,Milling,25,246,298,4,6.25,17347,17372,17101,17126,17074
343,J0165,Gear Box Cover,Drilling,68,202,298,4,17.0,17372,17440,17170,17238,17142
344,J0367,Sensor Housing,Drilling,17,228,298,2,8.5,17440,17457,17212,17229,17159
345,J0523,Brake Component,Drilling,21,138,299,4,5.25,17457,17478,17319,17340,17179
346,J0553,Drive Shaft,Lathe,119,133,299,4,29.75,17478,17597,17345,17464,17298
347,J0548,Drive Shaft,Grinding,73,143,300,4,18.25,17597,17670,17454,17527,17370
348,J0311,Gear Box Cover,Milling,82,124,301,3,27.33,17670,17752,17546,17628,17451
349,J0554,Brake Component,Grinding,42,210,302,5,8.4,17752,17794,17542,17584,17492
350,J0866,Drive Shaft,Grinding,90,156,303,5,18.0,17794,17884,17638,17728,17581
351,J0145,Engine Bracket,Grinding,66,103,304,3,22.0,17884,17950,17781,17847,17646
352,J0558,Drive Shaft,Lathe,80,170,305,4,20.0,17950,18030,17780,17860,17725
353,J0643,Brake Component,Drilling,42,212,305,4,10.5,18030,18072,17818,17860,17767
354,J0089,Battery Module Cover,Assembly,57,177,306,4,14.25,18072,18129,17895,17952,17823
355,J0130,Drive Shaft,Lathe,87,129,306,4,21.75,18129,18216,18000,18087,17910
356,J0428,Engine Bracket,Milling,48,222,306,4,12.0,18216,18264,17994,18042,17958
357,J0034,Engine Bracket,Grinding,68,186,308,3,22.67,18264,18332,18078,18146,18024
358,J0099,Engine Bracket,Grinding,65,165,309,3,21.67,18332,18397,18167,18232,18088
359,J0251,Sensor Housing,Milling,23,181,310,1,23.0,18397,18420,18216,18239,18110
360,J0373,Engine Bracket,Milling,30,150,310,3,10.0,18420,18450,18270,18300,18140
361,J0405,Engine Bracket,Grinding,66,119,310,3,22.0,18450,18516,18331,18397,18206
362,J0467,Battery Module Cover,Milling,52,124,310,4,13.0,18516,18568,18392,18444,18258
363,J0179,Battery Module Cover,Milling,47,165,312,4,11.75,18568,18615,18403,18450,18303
364,J0192,Battery Module Cover,Milling,45,218,312,4,11.25,18615,18660,18397,18442,18348
365,J0509,Engine Bracket,Milling,27,136,312,3,9.0,18660,18687,18524,18551,18375
366,J0557,Gear Box Cover,Milling,76,179,312,3,25.33,18687,18763,18508,18584,18451
367,J0794,Brake Component,Grinding,23,200,313,4,5.75,18763,18786,18563,18586,18473
368,J0036,Brake Component,Drilling,38,175,314,4,9.5,18786,18824,18611,18649,18510
369,J0651,Engine Bracket,Grinding,65,142,314,3,21.67,18824,18889,18682,18747,18575
370,J0698,Sensor Housing,Drilling,11,270,314,2,5.5,18889,18900,18619,18630,18586
371,J0972,Gear Box Cover,Milling,38,223,314,3,12.67,18900,18938,18677,18715,18624
372,J0346,Battery Module Cover,Milling,77,151,315,4,19.25,18938,19015,18787,18864,18700
373,J0862,Drive Shaft,Lathe,83,103,315,4,20.75,19015,19098,18912,18995,18783
374,J0076,Drive Shaft,Grinding,47,173,316,4,11.75,19098,19145,18925,18972,18829
375,J0107,Drive Shaft,Grinding,109,71,316,4,27.25,19145,19254,19074,19183,18938
376,J0201,Sensor Housing,Milling,5,243,317,1,5.0,19254,19259,19011,19016,18942
377,J0265,Brake Component,Drilling,18,171,317,4,4.5,19259,19277,19088,19106,18960
378,J0303,EV Battery Case,Assembly,106,79,317,5,21.2,19277,19383,19198,19304,19066
379,J0319,EV Battery Case,Assembly,93,178,317,5,18.6,19383,19476,19205,19298,19159
380,J0117,Battery Module Cover,Assembly,61,130,319,4,15.25,19476,19537,19346,19407,19218
381,J0545,Sensor Housing,Milling,25,146,320,1,25.0,19537,19562,19391,19416,19242
382,J0924,Gear Box Cover,Drilling,74,230,320,4,18.5,19562,19636,19332,19406,19316
383,J0308,Engine Bracket,Milling,49,237,321,4,12.25,19636,19685,19399,19448,19364
384,J0385,Engine Bracket,Grinding,47,216,321,4,11.75,19685,19732,19469,19516,19411
385,J0444,Brake Component,Drilling,18,159,321,4,4.5,19732,19750,19573,19591,19429
386,J0583,Sensor Housing,Drilling,16,290,321,2,8.0,19750,19766,19460,19476,19445
387,J0907,EV Battery Case,Milling,109,178,321,5,21.8,19766,19875,19588,19697,19554
388,J0804,Gear Box Cover,Drilling,56,163,323,3,18.67,19875,19931,19712,19768,19608
389,J0962,EV Battery Case,Milling,67,158,323,5,13.4,19931,19998,19773,19840,19675
390,J0144,Sensor Housing,Milling,15,284,324,2,7.5,19998,20013,19714,19729,19689
391,J0667,Gear Box Cover,Milling,45,163,324,3,15.0,20013,20058,19850,19895,19734
392,J0849,EV Battery Case,Assembly,88,140,325,5,17.6,20058,20146,19918,20006,19821
393,J0887,EV Battery Case,Assembly,62,238,325,5,12.4,20146,20208,19908,19970,19883
394,J0025,Brake Component,Drilling,15,248,326,4,3.75,20208,20223,19960,19975,19897
395,J0925,Engine Bracket,Grinding,55,209,326,3,18.33,20223,20278,20014,20069,19952
396,J0927,EV Battery Case,Assembly,61,198,327,5,12.2,20278,20339,20080,20141,20012
397,J0342,Sensor Housing,Drilling,8,284,328,2,4.0,20339,20347,20055,20063,20019
398,J0563,Sensor Housing,Milling,15,227,328,1,15.0,20347,20362,20120,20135,20034
399,J0934,Drive Shaft,Lathe,67,189,328,4,16.75,20362,20429,20173,20240,20101
400,J0041,Battery Module Cover,Milling,75,114,329,4,18.75,20429,20504,20315,20390,20175
401,J0338,Brake Component,Drilling,39,231,329,4,9.75,20504,20543,20273,20312,20214
402,J0810,Engine Bracket,Grinding,53,156,329,3,17.67,20543,20596,20387,20440,20267
403,J0857,EV Battery Case,Milling,89,168,329,5,17.8,20596,20685,20428,20517,20356
404,J0383,Battery Module Cover,Milling,50,192,330,4,12.5,20685,20735,20493,20543,20405
405,J0398,Sensor Housing,Drilling,13,265,330,1,13.0,20735,20748,20470,20483,20418
406,J0507,Gear Box Cover,Drilling,64,220,331,3,21.33,20748,20812,20528,20592,20481
407,J0709,Battery Module Cover,Milling,55,130,331,4,13.75,20812,20867,20682,20737,20536
408,J0889,Engine Bracket,Milling,34,239,331,4,8.5,20867,20901,20628,20662,20570
409,J0202,EV Battery Case,Milling,113,191,332,5,22.6,20901,21014,20710,20823,20682
410,J0309,EV Battery Case,Milling,99,113,332,5,19.8,21014,21113,20901,21000,20781
411,J0329,Engine Bracket,Grinding,59,150,332,3,19.67,21113,21172,20963,21022,20840
412,J0722,Engine Bracket,Grinding,79,198,332,3,26.33,21172,21251,20974,21053,20919
413,J0730,Drive Shaft,Lathe,89,155,332,4,22.25,21251,21340,21096,21185,21008
414,J0899,EV Battery Case,Assembly,65,188,332,5,13.0,21340,21405,21152,21217,21073
415,J0964,Gear Box Cover,Milling,71,191,332,3,23.67,21405,21476,21214,21285,21144
416,J0067,Battery Module Cover,Assembly,84,141,333,4,21.0,21476,21560,21335,21419,21227
417,J0630,Gear Box Cover,Drilling,53,202,333,3,17.67,21560,21613,21358,21411,21280
418,J0733,Drive Shaft,Grinding,63,187,333,4,15.75,21613,21676,21426,21489,21343
419,J0270,Gear Box Cover,Drilling,63,122,334,3,21.0,21676,21739,21554,21617,21405
420,J0040,Battery Module Cover,Milling,45,182,335,4,11.25,21739,21784,21557,21602,21449
421,J0212,Drive Shaft,Grinding,97,145,335,4,24.25,21784,21881,21639,21736,21546
422,J0447,Brake Component,Grinding,26,179,336,4,6.5,21881,21907,21702,21728,21571
423,J0603,Drive Shaft,Grinding,66,187,336,4,16.5,21907,21973,21720,21786,21637
424,J0803,Engine Bracket,Milling,39,179,336,3,13.0,21973,22012,21794,21833,21676
425,J0197,Engine Bracket,Grinding,42,224,337,3,14.0,22012,22054,21788,21830,21717
426,J0399,Sensor Housing,Milling,23,248,338,1,23.0,22054,22077,21806,21829,21739
427,J0453,Gear Box Cover,Milling,84,185,339,3,28.0,22077,22161,21892,21976,21822
428,J0892,Sensor Housing,Milling,5,284,339,1,5.0,22161,22166,21877,21882,21827
429,J0324,Sensor Housing,Milling,7,214,341,1,7.0,22166,22173,21952,21959,21832
430,J0127,Drive Shaft,Grinding,96,154,343,4,24.0,22173,22269,22019,22115,21926
431,J0721,Sensor Housing,Milling,11,205,343,1,11.0,22269,22280,22064,22075,21937
432,J0777,Drive Shaft,Lathe,79,124,343,4,19.75,22280,22359,22156,22235,22016
433,J0561,Engine Bracket,Milling,48,249,344,3,16.0,22359,22407,22110,22158,22063
434,J0077,Drive Shaft,Lathe,99,169,345,4,24.75,22407,22506,22238,22337,22161
435,J0322,Brake Component,Drilling,27,263,345,4,6.75,22506,22533,22243,22270,22188
436,J0493,Battery Module Cover,Assembly,46,209,346,4,11.5,22533,22579,22324,22370,22233
437,J0702,Gear Box Cover,Milling,58,182,346,3,19.33,22579,22637,22397,22455,22291
438,J0884,Brake Component,Drilling,44,254,346,4,11.0,22637,22681,22383,22427,22335
439,J0826,Engine Bracket,Grinding,50,197,347,3,16.67,22681,22731,22484,22534,22384
440,J0396,Brake Component,Drilling,44,252,349,4,11.0,22731,22775,22479,22523,22426
441,J0115,Gear Box Cover,Drilling,29,245,350,3,9.67,22775,22804,22530,22559,22454
442,J0392,EV Battery Case,Assembly,74,203,350,5,14.8,22804,22878,22601,22675,22528
443,J0693,EV Battery Case,Milling,87,175,350,5,17.4,22878,22965,22703,22790,22615
444,J0094,Brake Component,Drilling,27,177,351,4,6.75,22965,22992,22788,22815,22641
445,J0229,Gear Box Cover,Drilling,67,188,351,3,22.33,22992,23059,22804,22871,22708
446,J0528,Battery Module Cover,Milling,72,188,351,4,18.0,23059,23131,22871,22943,22780
447,J0219,Drive Shaft,Lathe,68,178,352,4,17.0,23131,23199,22953,23021,22847
448,J0723,Sensor Housing,Milling,7,292,352,1,7.0,23199,23206,22907,22914,22854
449,J0741,Drive Shaft,Lathe,113,113,352,4,28.25,23206,23319,23093,23206,22967
450,J0795,EV Battery Case,Milling,107,194,352,5,21.4,23319,23426,23125,23232,23074
451,J0224,Gear Box Cover,Milling,88,242,353,4,22.0,23426,23514,23184,23272,23161
452,J0790,Sensor Housing,Drilling,10,222,353,1,10.0,23514,23524,23292,23302,23171
453,J0350,Sensor Housing,Milling,18,320,354,2,9.0,23524,23542,23204,23222,23188
454,J0719,Drive Shaft,Grinding,98,242,354,5,19.6,23542,23640,23300,23398,23286
455,J0941,Sensor Housing,Milling,19,284,354,1,19.0,23640,23659,23356,23375,23305
456,J0591,Battery Module Cover,Assembly,76,225,355,4,19.0,23659,23735,23434,23510,23380
457,J0146,EV Battery Case,Milling,79,211,356,5,15.8,23735,23814,23524,23603,23458
458,J0302,Battery Module Cover,Assembly,57,154,356,4,14.25,23814,23871,23660,23717,23515
459,J0587,Engine Bracket,Grinding,53,246,356,3,17.67,23871,23924,23625,23678,23568
460,J0858,Sensor Housing,Drilling,9,220,356,1,9.0,23924,23933,23704,23713,23577
461,J0120,Battery Module Cover,Milling,64,238,357,4,16.0,23933,23997,23695,23759,23640
462,J0220,Brake Component,Drilling,18,196,357,4,4.5,23997,24015,23801,23819,23658
463,J0841,Sensor Housing,Milling,23,221,357,1,23.0,24015,24038,23794,23817,23681
464,J0294,EV Battery Case,Assembly,100,167,358,5,20.0,24038,24138,23871,23971,23780
465,J0455,EV Battery Case,Milling,107,205,358,5,21.4,24138,24245,23933,24040,23887
466,J0763,Sensor Housing,Milling,10,304,358,1,10.0,24245,24255,23941,23951,23897
467,J0296,Brake Component,Grinding,36,219,359,4,9.0,24255,24291,24036,24072,23932
468,J0948,Brake Component,Drilling,17,244,359,4,4.25,24291,24308,24047,24064,23949
469,J0729,Engine Bracket,Grinding,65,202,360,3,21.67,24308,24373,24106,24171,24013
470,J0321,EV Battery Case,Milling,88,175,361,5,17.6,24373,24461,24198,24286,24100
471,J0978,Drive Shaft,Lathe,102,187,361,4,25.5,24461,24563,24274,24376,24202
472,J0228,Battery Module Cover,Milling,76,215,362,4,19.0,24563,24639,24348,24424,24277
473,J0349,Engine Bracket,Milling,57,247,362,3,19.0,24639,24696,24392,24449,24334
474,J0384,Battery Module Cover,Assembly,91,231,362,4,22.75,24696,24787,24465,24556,24425
475,J0406,Battery Module Cover,Milling,46,229,362,4,11.5,24787,24833,24558,24604,24471
476,J0807,Gear Box Cover,Drilling,72,180,362,3,24.0,24833,24905,24653,24725,24543
477,J0520,Sensor Housing,Drilling,16,283,363,1,16.0,24905,24921,24622,24638,24558
478,J0708,Sensor Housing,Drilling,6,302,363,2,3.0,24921,24927,24619,24625,24564
479,J0249,Engine Bracket,Grinding,56,262,364,3,18.67,24927,24983,24665,24721,24619
480,J0411,Drive Shaft,Lathe,110,165,364,4,27.5,24983,25093,24818,24928,24729
481,J0990,EV Battery Case,Assembly,100,127,365,5,20.0,25093,25193,24966,25066,24828
482,J0084,Sensor Housing,Drilling,7,311,366,1,7.0,25193,25200,24882,24889,24834
483,J0380,EV Battery Case,Milling,115,139,366,5,23.0,25200,25315,25061,25176,24949
484,J0421,EV Battery Case,Assembly,76,251,366,5,15.2,25315,25391,25064,25140,25025
485,J0422,Gear Box Cover,Milling,44,262,366,4,11.0,25391,25435,25129,25173,25069
486,J0042,EV Battery Case,Assembly,111,122,367,5,22.2,25435,25546,25313,25424,25179
487,J0138,Battery Module Cover,Assembly,50,241,367,4,12.5,25546,25596,25305,25355,25229
488,J0663,Gear Box Cover,Milling,49,181,367,3,16.33,25596,25645,25415,25464,25278
489,J0458,Engine Bracket,Grinding,42,258,368,3,14.0,25645,25687,25387,25429,25319
490,J0764,Sensor Housing,Milling,21,296,368,2,10.5,25687,25708,25391,25412,25340
491,J0389,Brake Component,Drilling,24,310,369,5,4.8,25708,25732,25398,25422,25363
492,J0850,Battery Module Cover,Assembly,42,275,371,4,10.5,25732,25774,25457,25499,25403
493,J0352,EV Battery Case,Assembly,78,222,372,5,15.6,25774,25852,25552,25630,25480
494,J0496,Brake Component,Grinding,40,187,372,4,10.0,25852,25892,25665,25705,25520
495,J0725,Sensor Housing,Milling,15,247,372,1,15.0,25892,25907,25645,25660,25535
496,J0637,Brake Component,Drilling,27,229,373,4,6.75,25907,25934,25678,25705,25561
497,J0376,Drive Shaft,Lathe,99,159,374,4,24.75,25934,26033,25775,25874,25659
498,J0424,EV Battery Case,Assembly,83,221,374,5,16.6,26033,26116,25812,25895,25742
499,J0684,Battery Module Cover,Milling,70,169,374,4,17.5,26116,26186,25947,26017,25812
500,J0152,EV Battery Case,Milling,92,250,377,5,18.4,26186,26278,25936,26028,25901
501,J0155,Drive Shaft,Grinding,55,282,377,4,13.75,26278,26333,25996,26051,25956
502,J0213,Sensor Housing,Drilling,16,212,378,1,16.0,26333,26349,26121,26137,25971
503,J0426,Sensor Housing,Drilling,9,327,378,2,4.5,26349,26358,26022,26031,25980
504,J0538,EV Battery Case,Milling,112,211,378,5,22.4,26358,26470,26147,26259,26092
505,J0935,Engine Bracket,Grinding,40,267,378,3,13.33,26470,26510,26203,26243,26132
506,J0035,EV Battery Case,Milling,84,245,379,5,16.8,26510,26594,26265,26349,26215
507,J0605,Battery Module Cover,Milling,81,250,379,5,16.2,26594,26675,26344,26425,26296
508,J0837,Drive Shaft,Grinding,96,200,379,4,24.0,26675,26771,26475,26571,26392
509,J0015,Drive Shaft,Lathe,90,174,380,4,22.5,26771,26861,26597,26687,26481
510,J0942,Gear Box Cover,Milling,66,245,380,3,22.0,26861,26927,26616,26682,26547
511,J0044,Sensor Housing,Milling,13,241,382,1,13.0,26927,26940,26686,26699,26558
512,J0627,Engine Bracket,Milling,70,172,382,3,23.33,26940,27010,26768,26838,26628
513,J0982,Gear Box Cover,Milling,48,277,382,3,16.0,27010,27058,26733,26781,26676
514,J0022,Brake Component,Grinding,45,281,383,4,11.25,27058,27103,26777,26822,26720
515,J0245,Drive Shaft,Grinding,78,192,383,4,19.5,27103,27181,26911,26989,26798
516,J0343,Brake Component,Drilling,30,252,383,4,7.5,27181,27211,26929,26959,26828
517,J0622,Brake Component,Drilling,44,287,383,4,11.0,27211,27255,26924,26968,26872
518,J0855,Drive Shaft,Lathe,64,204,383,4,16.0,27255,27319,27051,27115,26936
519,J0865,EV Battery Case,Milling,90,181,383,5,18.0,27319,27409,27138,27228,27026
520,J0029,EV Battery Case,Milling,80,204,385,5,16.0,27409,27489,27205,27285,27104
521,J0168,Engine Bracket,Milling,64,253,385,3,21.33,27489,27553,27236,27300,27168
522,J0353,Battery Module Cover,Assembly,92,148,385,4,23.0,27553,27645,27405,27497,27260
523,J0617,Gear Box Cover,Drilling,61,239,385,3,20.33,27645,27706,27406,27467,27321
524,J0959,Sensor Housing,Drilling,5,347,385,2,2.5,27706,27711,27359,27364,27326
525,J0055,Drive Shaft,Grinding,64,280,386,4,16.0,27711,27775,27431,27495,27389
526,J0483,Gear Box Cover,Drilling,69,234,388,3,23.0,27775,27844,27541,27610,27456
527,J0593,Sensor Housing,Milling,13,332,388,2,6.5,27844,27857,27512,27525,27469
528,J0065,Sensor Housing,Milling,21,231,389,1,21.0,27857,27878,27626,27647,27489
529,J0250,Brake Component,Grinding,34,313,389,4,8.5,27878,27912,27565,27599,27523
530,J0475,Sensor Housing,Drilling,19,336,389,2,9.5,27912,27931,27576,27595,27542
531,J0779,Sensor Housing,Milling,11,316,389,1,11.0,27931,27942,27615,27626,27553
532,J0176,Engine Bracket,Grinding,37,287,390,3,12.33,27942,27979,27655,27692,27589
533,J0726,Drive Shaft,Grinding,62,208,390,4,15.5,27979,28041,27771,27833,27651
534,J0881,Drive Shaft,Grinding,53,291,390,4,13.25,28041,28094,27750,27803,27704
535,J0891,Battery Module Cover,Milling,41,261,390,4,10.25,28094,28135,27833,27874,27745
536,J0140,Gear Box Cover,Milling,54,247,391,3,18.0,28135,28189,27888,27942,27798
537,J0344,Gear Box Cover,Milling,79,251,391,3,26.33,28189,28268,27938,28017,27877
538,J0461,Engine Bracket,Grinding,70,277,391,3,23.33,28268,28338,27991,28061,27947
539,J0495,Gear Box Cover,Drilling,69,271,391,3,23.0,28338,28407,28067,28136,28016
540,J0512,Sensor Housing,Drilling,6,317,391,1,6.0,28407,28413,28090,28096,28022
541,J0514,EV Battery Case,Milling,74,214,391,5,14.8,28413,28487,28199,28273,28096
542,J0769,Brake Component,Grinding,37,274,392,4,9.25,28487,28524,28213,28250,28132
543,J0505,Battery Module Cover,Assembly,66,308,394,5,13.2,28524,28590,28216,28282,28196
544,J0732,Brake Component,Drilling,21,274,394,4,5.25,28590,28611,28316,28337,28217
545,J0776,Gear Box Cover,Milling,53,291,394,3,17.67,28611,28664,28320,28373,28270
546,J0331,Drive Shaft,Grinding,77,218,396,4,19.25,28664,28741,28446,28523,28345
547,J0420,Brake Component,Drilling,23,292,397,4,5.75,28741,28764,28449,28472,28367
548,J0470,Battery Module Cover,Milling,74,244,397,4,18.5,28764,28838,28520,28594,28441
549,J0966,Gear Box Cover,Drilling,60,280,397,3,20.0,28838,28898,28558,28618,28501
550,J0900,EV Battery Case,Milling,64,252,398,5,12.8,28898,28962,28646,28710,28564
551,J0275,Brake Component,Grinding,29,358,399,5,5.8,28962,28991,28604,28633,28592
552,J0434,Drive Shaft,Grinding,52,265,399,4,13.0,28991,29043,28726,28778,28644
553,J0921,Drive Shaft,Lathe,58,306,399,5,11.6,29043,29101,28737,28795,28702
554,J0980,Drive Shaft,Grinding,46,227,399,4,11.5,29101,29147,28874,28920,28748
555,J0004,Gear Box Cover,Milling,87,289,400,4,21.75,29147,29234,28858,28945,28834
556,J0355,Engine Bracket,Milling,66,252,400,3,22.0,29234,29300,28982,29048,28900
557,J0950,Sensor Housing,Milling,13,339,400,1,13.0,29300,29313,28961,28974,28913
558,J0191,Brake Component,Grinding,24,332,401,5,4.8,29313,29337,28981,29005,28936
559,J0260,Brake Component,Grinding,32,265,401,4,8.0,29337,29369,29072,29104,28968
560,J0491,Gear Box Cover,Drilling,49,237,402,3,16.33,29369,29418,29132,29181,29016
561,J0742,Drive Shaft,Grinding,72,273,403,4,18.0,29418,29490,29145,29217,29087
562,J0852,Battery Module Cover,Assembly,53,284,403,4,13.25,29490,29543,29206,29259,29140
563,J0552,EV Battery Case,Milling,66,279,404,5,13.2,29543,29609,29264,29330,29205
564,J0568,Sensor Housing,Drilling,13,334,404,1,13.0,29609,29622,29275,29288,29218
565,J0261,Drive Shaft,Grinding,67,260,405,4,16.75,29622,29689,29362,29429,29284
566,J0685,Drive Shaft,Grinding,96,216,405,4,24.0,29689,29785,29473,29569,29380
567,J0902,Drive Shaft,Lathe,116,197,405,4,29.0,29785,29901,29588,29704,29496
568,J0252,Engine Bracket,Milling,51,298,406,3,17.0,29901,29952,29603,29654,29546
569,J0502,Drive Shaft,Lathe,88,203,406,4,22.0,29952,30040,29749,29837,29634
570,J0354,Gear Box Cover,Drilling,46,257,407,3,15.33,30040,30086,29783,29829,29679
571,J0481,EV Battery Case,Assembly,91,203,407,5,18.2,30086,30177,29883,29974,29770
572,J0166,Drive Shaft,Lathe,76,253,408,4,19.0,30177,30253,29924,30000,29845
573,J0393,EV Battery Case,Milling,85,259,408,5,17.0,30253,30338,29994,30079,29930
574,J0872,Brake Component,Grinding,53,223,408,4,13.25,30338,30391,30115,30168,29983
575,J0879,Gear Box Cover,Milling,41,302,408,3,13.67,30391,30432,30089,30130,30024
576,J0095,Brake Component,Drilling,17,320,409,4,4.25,30432,30449,30112,30129,30040
577,J0285,Gear Box Cover,Milling,62,265,411,3,20.67,30449,30511,30184,30246,30100
578,J0543,Sensor Housing,Drilling,10,289,411,1,10.0,30511,30521,30222,30232,30110
579,J0584,Battery Module Cover,Milling,68,235,411,4,17.0,30521,30589,30286,30354,30178
580,J0618,Engine Bracket,Milling,46,296,411,3,15.33,30589,30635,30293,30339,30224
581,J0737,Drive Shaft,Lathe,108,207,411,4,27.0,30635,30743,30428,30536,30332
582,J0642,Sensor Housing,Drilling,17,312,412,1,17.0,30743,30760,30431,30448,30348
583,J0922,Engine Bracket,Milling,29,373,412,4,7.25,30760,30789,30387,30416,30377
584,J0362,Drive Shaft,Lathe,62,339,413,5,12.4,30789,30851,30450,30512,30438
585,J0484,Engine Bracket,Grinding,55,269,413,3,18.33,30851,30906,30582,30637,30493
586,J0809,Drive Shaft,Grinding,54,263,413,4,13.5,30906,30960,30643,30697,30547
587,J0465,Engine Bracket,Milling,54,302,414,3,18.0,30960,31014,30658,30712,30600
588,J0189,Brake Component,Grinding,40,235,415,4,10.0,31014,31054,30779,30819,30639
589,J0993,Battery Module Cover,Milling,81,287,416,4,20.25,31054,31135,30767,30848,30719
590,J0298,Battery Module Cover,Assembly,62,297,418,4,15.5,31135,31197,30838,30900,30779
591,J0882,EV Battery Case,Milling,65,204,419,5,13.0,31197,31262,30993,31058,30843
592,J0244,Battery Module Cover,Assembly,56,274,420,4,14.0,31262,31318,30988,31044,30898
593,J0746,Brake Component,Drilling,44,356,420,5,8.8,31318,31362,30962,31006,30942
594,J0751,Brake Component,Grinding,34,335,420,4,8.5,31362,31396,31027,31061,30976
595,J0888,Brake Component,Drilling,44,284,420,4,11.0,31396,31440,31112,31156,31020
596,J0070,Gear Box Cover,Drilling,29,343,421,3,9.67,31440,31469,31097,31126,31048
597,J0348,Drive Shaft,Lathe,52,312,421,5,10.4,31469,31521,31157,31209,31100
598,J0832,Gear Box Cover,Milling,37,272,421,3,12.33,31521,31558,31249,31286,31137
599,J0318,Sensor Housing,Milling,13,278,422,1,13.0,31558,31571,31280,31293,31149
600,J0734,Brake Component,Grinding,55,339,424,5,11.0,31571,31626,31232,31287,31202
601,J0464,Brake Component,Drilling,16,304,425,4,4.0,31626,31642,31322,31338,31217
602,J0081,Engine Bracket,Grinding,39,274,426,3,13.0,31642,31681,31368,31407,31255
603,J0970,EV Battery Case,Milling,105,209,426,5,21.0,31681,31786,31472,31577,31360
604,J0001,Engine Bracket,Milling,50,333,427,4,12.5,31786,31836,31453,31503,31409
605,J0754,Drive Shaft,Lathe,117,269,427,5,23.4,31836,31953,31567,31684,31526
606,J0988,Brake Component,Grinding,21,346,427,4,5.25,31953,31974,31607,31628,31547
607,J0222,Gear Box Cover,Drilling,28,311,428,3,9.33,31974,32002,31663,31691,31574
608,J0351,EV Battery Case,Milling,76,242,428,5,15.2,32002,32078,31760,31836,31650
609,J0500,Sensor Housing,Milling,16,291,428,1,16.0,32078,32094,31787,31803,31666
610,J0161,EV Battery Case,Assembly,90,269,430,5,18.0,32094,32184,31825,31915,31754
611,J0230,Brake Component,Drilling,15,316,430,4,3.75,32184,32199,31868,31883,31769
612,J0341,Drive Shaft,Grinding,70,253,430,4,17.5,32199,32269,31946,32016,31839
